Epoch		Step		TotalStep		Det-loss		Reg-loss		TrainMode
31		520		71200		0.0280		0.0053		1
31		620		71300		0.0101		0.0022		1
31		720		71400		0.0092		0.0236		1
31		820		71500		0.0144		0.0006		1
31		920		71600		0.0087		0.0213		1
31		1020		71700		0.0064		0.0027		1
31		1120		71800		0.0064		0.0019		1
31		1220		71900		0.0104		0.0051		1
31		1320		72000		0.0103		0.0059		1
31		1420		72100		0.0070		0.0013		1
31		1520		72200		0.0071		0.0309		1
31		1620		72300		0.0123		0.0193		1
31		1720		72400		0.0122		0.2269		1
31		1820		72500		0.0074		0.0047		1
31		1920		72600		0.0121		0.0026		1
31		2020		72700		0.0061		0.0006		1
31		2120		72800		0.0088		0.0039		1
31		2220		72900		0.0071		0.0007		1
31		2320		73000		0.0078		0.0025		1
32		64		73100		0.0104		0.0031		1
32		164		73200		0.0098		0.0011		1
32		264		73300		0.0132		0.0064		1
32		364		73400		0.0066		0.0014		1
32		464		73500		0.0080		0.0008		1
32		564		73600		0.0050		0.0005		1
32		664		73700		0.0073		0.0017		1
32		764		73800		0.0107		0.0385		1
32		864		73900		0.0150		0.0137		1
32		964		74000		0.0076		0.0090		1
32		1064		74100		0.0097		0.0222		1
32		1164		74200		0.0134		0.0017		1
32		1264		74300		0.0075		0.0151		1
32		1364		74400		0.0049		0.0216		1
32		1464		74500		0.0094		0.0036		1
32		1564		74600		0.0080		0.0007		1
32		1664		74700		0.0074		0.0007		1
32		1764		74800		0.0105		0.0240		1
32		1864		74900		0.0071		0.0011		1
32		1964		75000		0.0071		0.0127		1
32		2064		75100		0.0066		0.0023		1
32		2164		75200		0.0077		0.0045		1
32		2264		75300		0.0066		0.0100		1
33		8		75400		0.0059		0.0136		1
33		108		75500		0.0080		0.0011		1
33		208		75600		0.0057		0.0025		1
33		308		75700		0.0061		0.0016		1
33		408		75800		0.0064		0.0148		1
33		508		75900		0.0077		0.0031		1
33		608		76000		0.0052		0.0027		1
33		708		76100		0.0066		0.0004		1
33		808		76200		0.0126		0.0051		1
33		908		76300		0.0070		0.0020		1
33		1008		76400		0.0149		0.0541		1
33		1108		76500		0.0094		0.0009		1
33		1208		76600		0.0050		0.0010		1
33		1308		76700		0.0087		0.0010		1
33		1408		76800		0.0075		0.0009		1
33		1508		76900		0.0058		0.0026		1
33		1608		77000		0.0061		0.0037		1
33		1708		77100		0.0076		0.0013		1
33		1808		77200		0.0077		0.0016		1
33		1908		77300		0.0053		0.0008		1
33		2008		77400		0.0089		0.0012		1
33		2108		77500		0.0060		0.0007		1
33		2208		77600		0.0047		0.0025		1
33		2308		77700		0.0062		0.0004		1
34		52		77800		0.0101		0.0006		1
34		152		77900		0.0083		0.0005		1
34		252		78000		0.0068		0.0003		1
34		352		78100		0.0057		0.0010		1
34		452		78200		0.0107		0.0013		1
34		552		78300		0.0062		0.0013		1
34		652		78400		0.0058		0.0037		1
34		752		78500		0.0093		0.0013		1
34		852		78600		0.0085		0.0008		1
34		952		78700		0.0055		0.0010		1
34		1052		78800		0.0083		0.0009		1
34		1152		78900		0.0054		0.0002		1
34		1252		79000		0.0125		0.0012		1
34		1352		79100		0.0074		0.0014		1
34		1452		79200		0.0088		0.0008		1
34		1552		79300		0.0135		0.0008		1
34		1652		79400		0.0079		0.0257		1
34		1752		79500		0.0084		0.0212		1
34		1852		79600		0.0086		0.0010		1
34		1952		79700		0.0079		0.0163		1
34		2052		79800		0.0105		0.0083		1
34		2152		79900		0.0055		0.0833		1
34		2252		80000		0.0057		0.0008		1
34		2352		80100		0.0058		0.0015		1
35		96		80200		0.0056		0.0016		1
35		196		80300		0.0068		0.0023		1
35		296		80400		0.0063		0.0082		1
35		396		80500		0.0086		0.0007		1
35		496		80600		0.0076		0.0060		1
35		596		80700		0.0067		0.0011		1
35		696		80800		0.0077		0.0020		1
35		796		80900		0.0099		0.0034		1
35		896		81000		0.0069		0.0010		1
35		996		81100		0.0222		0.0221		1
35		1096		81200		0.0074		0.0026		1
35		1196		81300		0.0149		0.0022		1
35		1296		81400		0.0064		0.0008		1
35		1396		81500		0.0091		0.0476		1
35		1496		81600		0.0061		0.0006		1
35		1596		81700		0.0107		0.0004		1
35		1696		81800		0.0132		0.0055		1
35		1796		81900		0.0077		0.0008		1
35		1896		82000		0.0133		0.0027		1
35		1996		82100		0.0080		0.0011		1
35		2096		82200		0.0084		0.0013		1
35		2196		82300		0.0237		0.0099		1
35		2296		82400		0.0048		0.0049		1
36		40		82500		0.0136		0.0057		1
36		140		82600		0.0239		0.0037		1
36		240		82700		0.0057		0.0021		1
36		340		82800		0.0076		0.0017		1
36		440		82900		0.0076		0.0079		1
36		540		83000		0.0075		0.0039		1
36		640		83100		0.0094		0.0052		1
36		740		83200		0.0066		0.0014		1
36		840		83300		0.0084		0.0454		1
36		940		83400		0.0096		0.0037		1
36		1040		83500		0.0067		0.0034		1
36		1140		83600		0.0087		0.0011		1
36		1240		83700		0.0063		0.0003		1
36		1340		83800		0.0076		0.0321		1
36		1440		83900		0.0156		0.0011		1
36		1540		84000		0.0066		0.0005		1
36		1640		84100		0.0064		0.0014		1
36		1740		84200		0.0053		0.0013		1
36		1840		84300		0.0069		0.0015		1
36		1940		84400		0.0063		0.0006		1
36		2040		84500		0.0075		0.0280		1
36		2140		84600		0.0058		0.0005		1
36		2240		84700		0.0059		0.0005		1
36		2340		84800		0.0049		0.0144		1
37		84		84900		0.0113		0.0121		1
37		184		85000		0.0065		0.0424		1
37		284		85100		0.0068		0.0054		1
37		384		85200		0.0052		0.0141		1
37		484		85300		0.0099		0.0006		1
37		584		85400		0.0082		0.0011		1
37		684		85500		0.0087		0.0956		1
37		784		85600		0.0124		0.0370		1
37		884		85700		0.0074		0.0022		1
37		984		85800		0.0161		0.0025		1
37		1084		85900		0.0058		0.0014		1
37		1184		86000		0.0055		0.0005		1
37		1284		86100		0.0077		0.0005		1
37		1384		86200		0.0088		0.0046		1
37		1484		86300		0.0049		0.0003		1
37		1584		86400		0.0079		0.0005		1
37		1684		86500		0.0065		0.0054		1
37		1784		86600		0.0067		0.0018		1
37		1884		86700		0.0062		0.1665		1
37		1984		86800		0.0110		0.0135		1
37		2084		86900		0.0084		0.0009		1
37		2184		87000		0.0069		0.0085		1
37		2284		87100		0.0074		0.0004		1
38		28		87200		0.0069		0.0015		1
38		128		87300		0.0049		0.0028		1
38		228		87400		0.0082		0.0057		1
38		328		87500		0.0066		0.0157		1
38		428		87600		0.0053		0.0026		1
38		528		87700		0.0073		0.0006		1
38		628		87800		0.0064		0.0003		1
38		728		87900		0.0055		0.0029		1
38		828		88000		0.0060		0.0027		1
38		928		88100		0.0060		0.0042		1
38		1028		88200		0.0070		0.0013		1
38		1128		88300		0.0050		0.0012		1
38		1228		88400		0.0056		0.0008		1
38		1328		88500		0.0095		0.0092		1
38		1428		88600		0.0097		0.0144		1
38		1528		88700		0.0059		0.0010		1
38		1628		88800		0.0096		0.0064		1
38		1728		88900		0.0466		0.2010		1
38		1828		89000		0.0067		0.0003		1
38		1928		89100		0.0100		0.0777		1
38		2028		89200		0.0105		0.0177		1
38		2128		89300		0.0147		0.0061		1
38		2228		89400		0.0070		0.0015		1
38		2328		89500		0.0076		0.0020		1
39		72		89600		0.0063		0.0009		1
39		172		89700		0.0078		0.0338		1
39		272		89800		0.0069		0.0040		1
39		372		89900		0.0067		0.0103		1
39		472		90000		0.0110		0.0007		1
39		572		90100		0.0049		0.0007		1
39		672		90200		0.0077		0.0038		1
39		772		90300		0.0061		0.0029		1
39		872		90400		0.0096		0.0021		1
39		972		90500		0.0061		0.0007		1
39		1072		90600		0.0105		0.0131		1
39		1172		90700		0.0050		0.0010		1
39		1272		90800		0.0084		0.0005		1
39		1372		90900		0.0084		0.0025		1
39		1472		91000		0.0080		0.0011		1
39		1572		91100		0.0082		0.0003		1
39		1672		91200		0.0051		0.0007		1
39		1772		91300		0.0101		0.0410		1
39		1872		91400		0.0075		0.0012		1
39		1972		91500		0.0072		0.0004		1
39		2072		91600		0.0077		0.0007		1
39		2172		91700		0.0062		0.0028		1
39		2272		91800		0.0062		0.0035		1
40		16		91900		0.0075		0.0054		1
40		116		92000		0.0075		0.0015		1
40		216		92100		0.0087		0.0032		1
40		316		92200		0.0054		0.0031		1
40		416		92300		0.0055		0.0006		1
40		516		92400		0.0077		0.0011		1
40		616		92500		0.0051		0.0004		1
40		716		92600		0.0057		0.0122		1
40		816		92700		0.0091		0.0054		1
40		916		92800		0.0053		0.0161		1
40		1016		92900		0.0098		0.0028		1
40		1116		93000		0.0076		0.0034		1
40		1216		93100		0.0066		0.0006		1
40		1316		93200		0.0085		0.0340		1
40		1416		93300		0.0087		0.0014		1
40		1516		93400		0.0053		0.0009		1
40		1616		93500		0.0054		0.0109		1
40		1716		93600		0.0046		0.0040		1
40		1816		93700		0.0051		0.0010		1
40		1916		93800		0.0051		0.0015		1
40		2016		93900		0.0065		0.0084		1
40		2116		94000		0.0075		0.0008		1
40		2216		94100		0.0040		0.0023		1
40		2316		94200		0.0042		0.0082		1
41		60		94300		0.0062		0.0051		1
41		160		94400		0.0087		0.0011		1
41		260		94500		0.0075		0.0098		1
41		360		94600		0.0065		0.0006		1
41		460		94700		0.0071		0.0092		1
41		560		94800		0.0078		0.0077		1
41		660		94900		0.0058		0.0010		1
41		760		95000		0.0055		0.0013		1
41		860		95100		0.0059		0.0006		1
41		960		95200		0.0079		0.0013		1
41		1060		95300		0.0060		0.0028		1
41		1160		95400		0.0084		0.0709		1
41		1260		95500		0.0090		0.0035		1
41		1360		95600		0.0060		0.0008		1
41		1460		95700		0.0120		0.0008		1
41		1560		95800		0.0084		0.0019		1
41		1660		95900		0.0109		0.0172		1
41		1760		96000		0.0048		0.0013		1
41		1860		96100		0.0078		0.0007		1
41		1960		96200		0.0086		0.0012		1
41		2060		96300		0.0093		0.0059		1
41		2160		96400		0.0088		0.0031		1
41		2260		96500		0.0070		0.0010		1
42		4		96600		0.0058		0.0087		1
42		104		96700		0.0070		0.0010		1
42		204		96800		0.0058		0.0851		1
42		304		96900		0.0067		0.0166		1
42		404		97000		0.0173		0.0222		1
42		504		97100		0.0067		0.0019		1
42		604		97200		0.0082		0.0212		1
42		704		97300		0.0081		0.0005		1
42		804		97400		0.0082		0.0017		1
42		904		97500		0.0075		0.0016		1
42		1004		97600		0.0064		0.0023		1
42		1104		97700		0.0132		0.0020		1
42		1204		97800		0.0062		0.0007		1
42		1304		97900		0.0051		0.0006		1
42		1404		98000		0.0068		0.0486		1
42		1504		98100		0.0113		0.0022		1
42		1604		98200		0.0074		0.0022		1
42		1704		98300		0.0067		0.0008		1
42		1804		98400		0.0088		0.0020		1
42		1904		98500		0.0087		0.0004		1
42		2004		98600		0.0101		0.0011		1
42		2104		98700		0.0068		0.0173		1
42		2204		98800		0.0076		0.0049		1
42		2304		98900		0.0533		0.1913		1
43		48		99000		0.0094		0.0014		1
43		148		99100		0.0081		0.0023		1
43		248		99200		0.0063		0.0018		1
43		348		99300		0.0063		0.0009		1
43		448		99400		0.0098		0.0137		1
43		548		99500		0.0075		0.0175		1
43		648		99600		0.0099		0.0111		1
43		748		99700		0.0071		0.0006		1
43		848		99800		0.0058		0.0010		1
43		948		99900		0.0085		0.0016		1
43		1048		100000		0.0054		0.0006		1
43		1148		100100		0.0041		0.0012		1
43		1248		100200		0.0060		0.0015		1
43		1348		100300		0.0075		0.0051		1
43		1448		100400		0.0046		0.0059		1
43		1548		100500		0.0094		0.0017		1
43		1648		100600		0.0064		0.0005		1
43		1748		100700		0.0051		0.0011		1
43		1848		100800		0.0089		0.0015		1
43		1948		100900		0.0073		0.0021		1
43		2048		101000		0.0067		0.0022		1
43		2148		101100		0.0080		0.0022		1
43		2248		101200		0.0080		0.0017		1
43		2348		101300		0.0054		0.0015		1
44		92		101400		0.0057		0.0008		1
44		192		101500		0.0082		0.0007		1
44		292		101600		0.0095		0.0020		1
44		392		101700		0.0067		0.0028		1
44		492		101800		0.0068		0.0011		1
44		592		101900		0.0065		0.0011		1
44		692		102000		0.0077		0.0013		1
44		792		102100		0.0062		0.0008		1
44		892		102200		0.0058		0.0015		1
44		992		102300		0.0052		0.0026		1
44		1092		102400		0.0076		0.0007		1
44		1192		102500		0.0056		0.0003		1
44		1292		102600		0.0066		0.0008		1
44		1392		102700		0.0067		0.0017		1
44		1492		102800		0.0102		0.0030		1
44		1592		102900		0.0055		0.0007		1
44		1692		103000		0.0065		0.0008		1
44		1792		103100		0.0080		0.0008		1
44		1892		103200		0.0062		0.0009		1
44		1992		103300		0.0070		0.0008		1
44		2092		103400		0.0065		0.0011		1
44		2192		103500		0.0064		0.0214		1
44		2292		103600		0.0139		0.0088		1
45		36		103700		0.0058		0.0030		1
45		136		103800		0.0068		0.0017		1
45		236		103900		0.0051		0.0014		1
45		336		104000		0.0058		0.0022		1
45		436		104100		0.0076		0.0015		1
45		536		104200		0.0064		0.0031		1
45		636		104300		0.0072		0.0015		1
45		736		104400		0.0063		0.0005		1
45		836		104500		0.0048		0.0005		1
45		936		104600		0.0073		0.0010		1
45		1036		104700		0.0078		0.0026		1
45		1136		104800		0.0048		0.0041		1
45		1236		104900		0.0066		0.0008		1
45		1336		105000		0.0152		0.0085		1
45		1436		105100		0.0073		0.0206		1
45		1536		105200		0.0057		0.0010		1
45		1636		105300		0.0090		0.0104		1
45		1736		105400		0.0089		0.0062		1
45		1836		105500		0.0067		0.0049		1
45		1936		105600		0.0066		0.0018		1
45		2036		105700		0.0075		0.0010		1
45		2136		105800		0.0081		0.0008		1
45		2236		105900		0.0078		0.0003		1
45		2336		106000		0.0063		0.0190		1
46		80		106100		0.0080		0.0013		1
46		180		106200		0.0066		0.0005		1
46		280		106300		0.0042		0.0006		1
46		380		106400		0.0050		0.0011		1
46		480		106500		0.0073		0.0039		1
46		580		106600		0.0094		0.0011		1
46		680		106700		0.0090		0.0006		1
46		780		106800		0.0056		0.0025		1
46		880		106900		0.0054		0.0004		1
46		980		107000		0.0096		0.0008		1
46		1080		107100		0.0076		0.0029		1
46		1180		107200		0.0087		0.0013		1
46		1280		107300		0.0081		0.0005		1
46		1380		107400		0.0065		0.0011		1
46		1480		107500		0.0093		0.0222		1
46		1580		107600		0.0047		0.0007		1
46		1680		107700		0.0046		0.0097		1
46		1780		107800		0.0073		0.0021		1
46		1880		107900		0.0059		0.0026		1
46		1980		108000		0.0069		0.0010		1
46		2080		108100		0.0071		0.0022		1
46		2180		108200		0.0077		0.0498		1
46		2280		108300		0.0082		0.0901		1
47		24		108400		0.0083		0.0078		1
47		124		108500		0.0052		0.0173		1
47		224		108600		0.0090		0.0199		1
47		324		108700		0.0088		0.0061		1
47		424		108800		0.0056		0.0007		1
47		524		108900		0.0057		0.0011		1
47		624		109000		0.0072		0.0009		1
47		724		109100		0.0060		0.0013		1
47		824		109200		0.0079		0.0003		1
47		924		109300		0.0060		0.0091		1
47		1024		109400		0.0065		0.0008		1
47		1124		109500		0.0077		0.0004		1
47		1224		109600		0.0049		0.0006		1
47		1324		109700		0.0092		0.0398		1
47		1424		109800		0.0125		0.0440		1
47		1524		109900		0.0043		0.0006		1
47		1624		110000		0.0064		0.0008		1
47		1724		110100		0.0053		0.0008		1
47		1824		110200		0.0053		0.0005		1
47		1924		110300		0.0069		0.0005		1
47		2024		110400		0.0064		0.0022		1
47		2124		110500		0.0067		0.0014		1
47		2224		110600		0.0280		0.0043		1
47		2324		110700		0.0109		0.0162		1
48		68		110800		0.0063		0.0015		1
48		168		110900		0.0082		0.0051		1
48		268		111000		0.0055		0.0007		1
48		368		111100		0.0040		0.0005		1
48		468		111200		0.0076		0.0012		1
48		568		111300		0.0073		0.0004		1
48		668		111400		0.0050		0.0017		1
48		768		111500		0.0045		0.0018		1
48		868		111600		0.0084		0.0087		1
48		968		111700		0.0046		0.0004		1
48		1068		111800		0.0119		0.0201		1
48		1168		111900		0.0063		0.0020		1
48		1268		112000		0.0070		0.0181		1
48		1368		112100		0.0048		0.0007		1
48		1468		112200		0.0089		0.0179		1
48		1568		112300		0.0045		0.0049		1
48		1668		112400		0.0077		0.0017		1
48		1768		112500		0.0059		0.0012		1
48		1868		112600		0.0085		0.0259		1
48		1968		112700		0.0063		0.0009		1
48		2068		112800		0.0078		0.0016		1
48		2168		112900		0.0063		0.0019		1
48		2268		113000		0.0059		0.0007		1
49		12		113100		0.0080		0.0015		1
49		112		113200		0.0051		0.0011		1
49		212		113300		0.0069		0.0019		1
49		312		113400		0.0057		0.0007		1
49		412		113500		0.0081		0.0027		1
49		512		113600		0.0052		0.0009		1
49		612		113700		0.0054		0.0006		1
49		712		113800		0.0065		0.0005		1
49		812		113900		0.0062		0.0051		1
49		912		114000		0.0064		0.0059		1
49		1012		114100		0.0058		0.0013		1
49		1112		114200		0.0076		0.0020		1
49		1212		114300		0.0069		0.0006		1
49		1312		114400		0.0068		0.0096		1
49		1412		114500		0.0047		0.0004		1
49		1512		114600		0.0074		0.0566		1
49		1612		114700		0.0069		0.0008		1
49		1712		114800		0.0039		0.0005		1
49		1812		114900		0.0069		0.0008		1
49		1912		115000		0.0055		0.0290		1
49		2012		115100		0.0073		0.0381		1
49		2112		115200		0.0086		0.0054		1
49		2212		115300		0.0054		0.0086		1
49		2312		115400		0.0040		0.0013		1
50		56		115500		0.0078		0.0010		1
50		156		115600		0.0064		0.0006		1
50		256		115700		0.0052		0.0002		1
50		356		115800		0.0066		0.0012		1
50		456		115900		0.0051		0.0086		1
50		556		116000		0.0079		0.0005		1
50		656		116100		0.0038		0.0009		1
50		756		116200		0.0049		0.0006		1
50		856		116300		0.0060		0.0027		1
50		956		116400		0.0065		0.0007		1
50		1056		116500		0.0089		0.0004		1
50		1156		116600		0.0056		0.0067		1
50		1256		116700		0.0067		0.0017		1
50		1356		116800		0.0061		0.0057		1
50		1456		116900		0.0048		0.0007		1
50		1556		117000		0.0075		0.0006		1
50		1656		117100		0.0050		0.0006		1
50		1756		117200		0.0071		0.0004		1
50		1856		117300		0.0080		0.0023		1
50		1956		117400		0.0080		0.0025		1
50		2056		117500		0.0061		0.0132		1
50		2156		117600		0.0064		0.0008		1
50		2256		117700		0.0089		0.0154		1
50		2356		117800		0.0064		0.0009		1
51		100		117900		0.0081		0.0009		1
51		200		118000		0.0048		0.0027		1
51		300		118100		0.0063		0.0042		1
51		400		118200		0.0080		0.0008		1
51		500		118300		0.0075		0.0063		1
51		600		118400		0.0037		0.0011		1
51		700		118500		0.0072		0.0130		1
51		800		118600		0.0072		0.0032		1
51		900		118700		0.0079		0.0047		1
51		1000		118800		0.0115		0.0014		1
51		1100		118900		0.0088		0.0031		1
51		1200		119000		0.0067		0.0063		1
51		1300		119100		0.0075		0.1250		1
51		1400		119200		0.0061		0.0076		1
51		1500		119300		0.0043		0.0009		1
51		1600		119400		0.0112		0.0040		1
51		1700		119500		0.0054		0.0005		1
51		1800		119600		0.0056		0.0005		1
51		1900		119700		0.0058		0.0004		1
51		2000		119800		0.0068		0.0092		1
51		2100		119900		0.0058		0.0007		1
51		2200		120000		0.0064		0.0054		1
51		2300		120100		0.0049		0.0012		1
52		44		120200		0.0046		0.0006		1
52		144		120300		0.0064		0.0068		1
52		244		120400		0.0078		0.0003		1
52		344		120500		0.0054		0.0005		1
52		444		120600		0.0061		0.0042		1
52		544		120700		0.0040		0.0006		1
52		644		120800		0.0041		0.0005		1
52		744		120900		0.0044		0.0002		1
52		844		121000		0.0051		0.0015		1
52		944		121100		0.0077		0.0014		1
52		1044		121200		0.0102		0.0070		1
52		1144		121300		0.0101		0.0054		1
52		1244		121400		0.0071		0.0013		1
52		1344		121500		0.0051		0.0027		1
52		1444		121600		0.0051		0.0069		1
52		1544		121700		0.0071		0.0085		1
52		1644		121800		0.0062		0.0008		1
52		1744		121900		0.0066		0.0010		1
52		1844		122000		0.0069		0.0006		1
52		1944		122100		0.0067		0.0200		1
52		2044		122200		0.0057		0.0284		1
52		2144		122300		0.0068		0.0010		1
52		2244		122400		0.0077		0.0004		1
52		2344		122500		0.0094		0.0014		1
53		88		122600		0.0048		0.0004		1
53		188		122700		0.0064		0.0009		1
53		288		122800		0.0065		0.0016		1
53		388		122900		0.0055		0.0005		1
53		488		123000		0.0080		0.0040		1
53		588		123100		0.0062		0.0005		1
53		688		123200		0.0060		0.0016		1
53		788		123300		0.0074		0.0007		1
53		888		123400		0.0072		0.0008		1
53		988		123500		0.0105		0.0017		1
53		1088		123600		0.0134		0.0060		1
53		1188		123700		0.0075		0.0033		1
53		1288		123800		0.0043		0.0005		1
53		1388		123900		0.0111		0.0077		1
53		1488		124000		0.0046		0.0008		1
53		1588		124100		0.0050		0.0005		1
53		1688		124200		0.0048		0.0005		1
53		1788		124300		0.0063		0.0008		1
53		1888		124400		0.0040		0.0005		1
53		1988		124500		0.0075		0.0006		1
53		2088		124600		0.0058		0.0054		1
53		2188		124700		0.0066		0.0014		1
53		2288		124800		0.0093		0.0006		1
54		32		124900		0.0048		0.0009		1
54		132		125000		0.0039		0.0004		1
54		232		125100		0.0050		0.0007		1
54		332		125200		0.0064		0.0007		1
54		432		125300		0.0074		0.0016		1
54		532		125400		0.0065		0.0041		1
54		632		125500		0.0036		0.0016		1
54		732		125600		0.0071		0.0064		1
54		832		125700		0.0055		0.0039		1
54		932		125800		0.0063		0.0113		1
54		1032		125900		0.0049		0.0014		1
54		1132		126000		0.0052		0.0003		1
54		1232		126100		0.0048		0.0006		1
54		1332		126200		0.0066		0.0071		1
54		1432		126300		0.0069		0.0012		1
54		1532		126400		0.0067		0.0008		1
54		1632		126500		0.0064		0.0003		1
54		1732		126600		0.0070		0.0103		1
54		1832		126700		0.0052		0.0017		1
54		1932		126800		0.0064		0.0010		1
54		2032		126900		0.0054		0.0051		1
54		2132		127000		0.0072		0.0016		1
54		2232		127100		0.0056		0.0008		1
54		2332		127200		0.0081		0.0016		1
55		76		127300		0.0065		0.0114		1
55		176		127400		0.0074		0.0004		1
55		276		127500		0.0047		0.0006		1
55		376		127600		0.0058		0.0004		1
55		476		127700		0.0065		0.0030		1
55		576		127800		0.0043		0.0003		1
55		676		127900		0.0057		0.0011		1
55		776		128000		0.0073		0.0287		1
55		876		128100		0.0068		0.0013		1
55		976		128200		0.0040		0.0007		1
55		1076		128300		0.0053		0.0025		1
55		1176		128400		0.0054		0.0033		1
55		1276		128500		0.0048		0.0026		1
55		1376		128600		0.0082		0.0010		1
55		1476		128700		0.0067		0.0040		1
55		1576		128800		0.0049		0.0062		1
55		1676		128900		0.0051		0.0034		1
55		1776		129000		0.0077		0.0008		1
55		1876		129100		0.0095		0.0030		1
55		1976		129200		0.0077		0.0006		1
55		2076		129300		0.0071		0.0010		1
55		2176		129400		0.0083		0.0036		1
55		2276		129500		0.0063		0.0004		1
56		20		129600		0.0051		0.0006		1
56		120		129700		0.0047		0.0005		1
56		220		129800		0.0070		0.0016		1
56		320		129900		0.0044		0.0009		1
56		420		130000		0.0046		0.0004		1
56		520		130100		0.0073		0.0009		1
56		620		130200		0.0050		0.0003		1
56		720		130300		0.0055		0.0029		1
56		820		130400		0.0055		0.0097		1
56		920		130500		0.0047		0.0008		1
56		1020		130600		0.0065		0.0011		1
56		1120		130700		0.0045		0.0004		1
56		1220		130800		0.0070		0.0005		1
56		1320		130900		0.0064		0.0024		1
56		1420		131000		0.0096		0.0004		1
56		1520		131100		0.0091		0.0009		1
56		1620		131200		0.0063		0.0012		1
56		1720		131300		0.0058		0.0040		1
56		1820		131400		0.0058		0.0006		1
56		1920		131500		0.0067		0.0004		1
56		2020		131600		0.0108		0.0004		1
56		2120		131700		0.0072		0.0290		1
56		2220		131800		0.0068		0.0261		1
56		2320		131900		0.0051		0.0026		1
57		64		132000		0.0046		0.0007		1
57		164		132100		0.0059		0.0006		1
57		264		132200		0.0063		0.0037		1
57		364		132300		0.0057		0.0006		1
57		464		132400		0.0041		0.0016		1
57		564		132500		0.0065		0.0016		1
57		664		132600		0.0065		0.0064		1
57		764		132700		0.0079		0.0012		1
57		864		132800		0.0057		0.0005		1
57		964		132900		0.0054		0.0147		1
57		1064		133000		0.0089		0.0005		1
57		1164		133100		0.0060		0.0507		1
57		1264		133200		0.0050		0.0018		1
57		1364		133300		0.0084		0.0006		1
57		1464		133400		0.0075		0.0034		1
57		1564		133500		0.0048		0.0006		1
57		1664		133600		0.0072		0.0015		1
57		1764		133700		0.0068		0.0044		1
57		1864		133800		0.0088		0.0010		1
57		1964		133900		0.0082		0.0034		1
57		2064		134000		0.0075		0.0084		1
57		2164		134100		0.0046		0.0008		1
57		2264		134200		0.0077		0.0009		1
58		8		134300		0.0074		0.0012		1
58		108		134400		0.0066		0.0012		1
58		208		134500		0.0055		0.0004		1
58		308		134600		0.0049		0.0003		1
58		408		134700		0.0041		0.0007		1
58		508		134800		0.0078		0.0008		1
58		608		134900		0.0044		0.0010		1
58		708		135000		0.0063		0.0011		1
58		808		135100		0.0077		0.0008		1
58		908		135200		0.0053		0.0003		1
58		1008		135300		0.0075		0.0009		1
58		1108		135400		0.0069		0.0064		1
58		1208		135500		0.0058		0.0026		1
58		1308		135600		0.0054		0.0007		1
58		1408		135700		0.0088		0.0026		1
58		1508		135800		0.0078		0.0024		1
58		1608		135900		0.0071		0.0006		1
58		1708		136000		0.0060		0.0039		1
58		1808		136100		0.0106		0.0027		1
58		1908		136200		0.0073		0.0012		1
58		2008		136300		0.0070		0.0005		1
58		2108		136400		0.0276		0.0014		1
58		2208		136500		0.0051		0.0007		1
58		2308		136600		0.0074		0.0007		1
59		52		136700		0.0064		0.0316		1
59		152		136800		0.0065		0.0004		1
59		252		136900		0.0057		0.0004		1
59		352		137000		0.0036		0.0239		1
59		452		137100		0.0060		0.0019		1
59		552		137200		0.0069		0.0008		1
59		652		137300		0.0077		0.0007		1
59		752		137400		0.0132		0.0035		1
59		852		137500		0.0036		0.0003		1
59		952		137600		0.0059		0.0009		1
59		1052		137700		0.0065		0.0007		1
59		1152		137800		0.0052		0.0017		1
59		1252		137900		0.0061		0.0035		1
59		1352		138000		0.0066		0.0099		1
59		1452		138100		0.0075		0.0019		1
59		1552		138200		0.0074		0.0488		1
59		1652		138300		0.0073		0.0008		1
59		1752		138400		0.0122		0.0043		1
59		1852		138500		0.0107		0.0025		1
59		1952		138600		0.0046		0.0010		1
59		2052		138700		0.0076		0.0036		1
59		2152		138800		0.0069		0.0014		1
59		2252		138900		0.0065		0.0050		1
59		2352		139000		0.0057		0.0012		1
60		96		139100		0.0048		0.0099		1
60		196		139200		0.0065		0.0004		1
60		296		139300		0.0056		0.0006		1
60		396		139400		0.0069		0.0011		1
60		496		139500		0.0056		0.0050		1
60		596		139600		0.0076		0.0028		1
60		696		139700		0.0061		0.0086		1
60		796		139800		0.0058		0.0049		1
60		896		139900		0.0065		0.0007		1
60		996		140000		0.0060		0.0053		1
60		1096		140100		0.0058		0.0014		1
60		1196		140200		0.0084		0.0072		1
60		1296		140300		0.0065		0.0004		1
60		1396		140400		0.0079		0.0036		1
60		1496		140500		0.0078		0.0205		1
60		1596		140600		0.0057		0.0043		1
60		1696		140700		0.0064		0.0015		1
60		1796		140800		0.0058		0.0036		1
60		1896		140900		0.0052		0.0007		1
60		1996		141000		0.0104		0.0014		1
60		2096		141100		0.0090		0.0015		1
60		2196		141200		0.0072		0.0031		1
60		2296		141300		0.0057		0.0013		1
61		40		141400		0.0037		0.0004		1
61		140		141500		0.0072		0.0057		1
61		240		141600		0.0052		0.0008		1
61		340		141700		0.0066		0.0006		1
61		440		141800		0.0052		0.0017		1
61		540		141900		0.0046		0.0037		1
61		640		142000		0.0043		0.0017		1
61		740		142100		0.0064		0.0003		1
61		840		142200		0.0052		0.0053		1
61		940		142300		0.0059		0.0618		1
61		1040		142400		0.0064		0.0033		1
